run_id,score_bucket,member_count,pct_members,avg_score,min_score,max_score,avg_hcc_score,avg_rxc_score,avg_demographic_score
c44f1e3a-9098-4527-ad01-5b325f274a62,10.300000190734863,28,0.0033621517771373678,10.344321387154716,10.300000190734863,10.39799976348877,9.771214268037252,0.2885714258466448,0.28453571402600836
c44f1e3a-9098-4527-ad01-5b325f274a62,48.5,1,0.00012007684918347742,48.555999755859375,48.555999755859375,48.555999755859375,48.45399856567383,0.0,0.10199999809265137
c44f1e3a-9098-4527-ad01-5b325f274a62,8.199999809265137,34,0.004082612872238232,8.24576473236084,8.20300006866455,8.295000076293945,7.7973529661402985,0.2007647062487462,0.24764705909525647
c44f1e3a-9098-4527-ad01-5b325f274a62,53.5,4,0.0004803073967339097,53.56350040435791,53.54100036621094,53.582000732421875,53.33774948120117,0.0,0.22574999555945396
c44f1e3a-9098-4527-ad01-5b325f274a62,12.800000190734863,24,0.002881844380403458,12.847041726112366,12.803000450134277,12.895999908447266,12.409125049908956,0.16945833526551723,0.268458333487312
c44f1e3a-9098-4527-ad01-5b325f274a62,52.79999923706055,1,0.00012007684918347742,52.869998931884766,52.869998931884766,52.869998931884766,52.569000244140625,0.0,0.3009999990463257
c44f1e3a-9098-4527-ad01-5b325f274a62,65.0,3,0.00036023054755043225,65.03100077311198,65.00700378417969,65.07099914550781,59.76499938964844,4.87666670481364,0.3893333276112874
c44f1e3a-9098-4527-ad01-5b325f274a62,4.5,15,0.0018011527377521613,4.548799959818522,4.506999969482422,4.593999862670898,4.094333362579346,0.21579999923706056,0.23866666754086813
c44f1e3a-9098-4527-ad01-5b325f274a62,6.400000095367432,21,0.002521613832853026,6.4473333812895275,6.408999919891357,6.492000102996826,6.016238076346261,0.15190476462954566,0.27919047893512816
c44f1e3a-9098-4527-ad01-5b325f274a62,5.400000095367432,25,0.0030019212295869357,5.4567600440979005,5.408999919891357,5.491000175476074,5.031079969406128,0.12107999801635742,0.3046000000834465
c44f1e3a-9098-4527-ad01-5b325f274a62,0.30000001192092896,112,0.013448607108549471,0.34543750275458607,0.3009999990463257,0.3970000147819519,0.016044643042343005,0.0016071428544819355,0.3277857171238533
c44f1e3a-9098-4527-ad01-5b325f274a62,13.5,25,0.0030019212295869357,13.532799949645996,13.503000259399414,13.586999893188477,13.19132007598877,0.1119600009918213,0.22951999962329864
c44f1e3a-9098-4527-ad01-5b325f274a62,26.5,8,0.0009606147934678194,26.544625282287598,26.527000427246094,26.579999923706055,19.254499912261963,6.968124866485596,0.32200000435113907
c44f1e3a-9098-4527-ad01-5b325f274a62,41.20000076293945,2,0.00024015369836695484,41.25900077819824,41.2400016784668,41.27799987792969,40.11850166320801,0.7870000004768372,0.35350000858306885
c44f1e3a-9098-4527-ad01-5b325f274a62,12.300000190734863,25,0.0030019212295869357,12.341760025024413,12.300000190734863,12.39900016784668,11.863600006103516,0.2020799970626831,0.2760800006985664
c44f1e3a-9098-4527-ad01-5b325f274a62,21.299999237060547,12,0.001440922190201729,21.364750067392986,21.32200050354004,21.393999099731445,21.084916591644287,0.0360000009338061,0.24383333387474218
c44f1e3a-9098-4527-ad01-5b325f274a62,17.0,23,0.002761767531219981,17.064173988673996,17.007999420166016,17.094999313354492,14.884304279866425,1.9477825994076936,0.23208695747282193
c44f1e3a-9098-4527-ad01-5b325f274a62,4.599999904632568,27,0.0032420749279538905,4.658666646039045,4.609000205993652,4.697999954223633,4.314851787355211,0.11144444236048946,0.23237037189580775
c44f1e3a-9098-4527-ad01-5b325f274a62,29.899999618530273,10,0.0012007684918347744,29.964599990844725,29.929000854492188,29.996000289916992,25.586000156402587,4.115500036627054,0.26309999749064444
c44f1e3a-9098-4527-ad01-5b325f274a62,36.20000076293945,8,0.0009606147934678194,36.27137565612793,36.21900177001953,36.29899978637695,30.348374724388123,5.6525000631809235,0.2704999949783087
c44f1e3a-9098-4527-ad01-5b325f274a62,15.800000190734863,16,0.0019212295869356388,15.85281252861023,15.807000160217285,15.89900016784668,14.375812530517578,1.171937506645918,0.30506250308826566
c44f1e3a-9098-4527-ad01-5b325f274a62,31.700000762939453,11,0.0013208453410182516,31.74572719227184,31.700000762939453,31.77899932861328,31.5520002191717,0.0,0.1937272697687149
c44f1e3a-9098-4527-ad01-5b325f274a62,16.600000381469727,20,0.0024015369836695487,16.65334987640381,16.60099983215332,16.69099998474121,13.362699842453003,3.0039001520723105,0.2867500025779009
c44f1e3a-9098-4527-ad01-5b325f274a62,30.399999618530273,11,0.0013208453410182516,30.45145468278365,30.4060001373291,30.496000289916992,28.118272694674406,2.0729091384194116,0.2602727257392623
c44f1e3a-9098-4527-ad01-5b325f274a62,2.799999952316284,41,0.004923150816522575,2.854756087791629,2.802000045776367,2.8949999809265137,2.563926827616808,0.04990243911743164,0.24092683305100696
c44f1e3a-9098-4527-ad01-5b325f274a62,6.099999904632568,33,0.003962536023054755,6.147999951333711,6.10099983215332,6.198999881744385,5.783787900751287,0.07681818261291042,0.28739393818559067
c44f1e3a-9098-4527-ad01-5b325f274a62,11.600000381469727,36,0.004322766570605188,11.650777763790554,11.600000381469727,11.697999954223633,11.072444372706943,0.2871111109852791,0.29122222277025384
c44f1e3a-9098-4527-ad01-5b325f274a62,23.899999618530273,12,0.001440922190201729,23.942583401997883,23.899999618530273,23.982999801635742,19.22308341662089,4.450083335240682,0.2694166669001182
c44f1e3a-9098-4527-ad01-5b325f274a62,23.299999237060547,13,0.0015609990393852064,23.34907707801232,23.315000534057617,23.389999389648438,22.50169225839468,0.6215384556696966,0.225846155331685
c44f1e3a-9098-4527-ad01-5b325f274a62,31.299999237060547,8,0.0009606147934678194,31.35362482070923,31.31399917602539,31.395999908447266,27.636625051498413,3.5187498927116394,0.19825000315904617
c44f1e3a-9098-4527-ad01-5b325f274a62,26.399999618530273,11,0.0013208453410182516,26.441909096457742,26.400999069213867,26.496999740600586,23.120000058954414,3.092454671859741,0.2294545437801968
c44f1e3a-9098-4527-ad01-5b325f274a62,17.899999618530273,17,0.002041306436119116,17.948176552267636,17.899999618530273,17.996999740600586,16.148823513704187,1.5148823471630322,0.2844705897219041
c44f1e3a-9098-4527-ad01-5b325f274a62,3.5,26,0.003121998078770413,3.5580769135401797,3.503999948501587,3.5929999351501465,3.125884642967811,0.22846153951608217,0.20373077174791923
c44f1e3a-9098-4527-ad01-5b325f274a62,19.799999237060547,18,0.002161383285302594,19.863000128004288,19.805999755859375,19.898000717163086,17.71966666645474,1.847166631784704,0.29616666916343903
c44f1e3a-9098-4527-ad01-5b325f274a62,1.0,25,0.0030019212295869357,1.0570400094985961,1.0019999742507935,1.0980000495910645,0.7946400022506714,0.03451999872922897,0.2278800004720688
c44f1e3a-9098-4527-ad01-5b325f274a62,9.800000190734863,21,0.002521613832853026,9.84900002252488,9.809000015258789,9.88599967956543,9.632857095627557,0.0,0.21614285416546322
c44f1e3a-9098-4527-ad01-5b325f274a62,43.0,3,0.00036023054755043225,43.0369987487793,43.0099983215332,43.090999603271484,37.502333323160805,5.39900016784668,0.13566666593154272
c44f1e3a-9098-4527-ad01-5b325f274a62,24.5,15,0.0018011527377521613,24.543399810791016,24.500999450683594,24.59000015258789,22.786400047938027,1.4506666819254557,0.30633333772420884
c44f1e3a-9098-4527-ad01-5b325f274a62,21.5,18,0.002161383285302594,21.539444287618,21.5,21.591999053955078,19.11405571301778,2.143833292855157,0.28155555410517585
c44f1e3a-9098-4527-ad01-5b325f274a62,7.099999904632568,18,0.002161383285302594,7.1462222470177545,7.10099983215332,7.193999767303467,6.6827777359220715,0.17983333269755045,0.28361111051506466
c44f1e3a-9098-4527-ad01-5b325f274a62,3.0999999046325684,25,0.0030019212295869357,3.1514799880981443,3.0999999046325684,3.194999933242798,2.7248399877548217,0.1808400011062622,0.24580000042915345
c44f1e3a-9098-4527-ad01-5b325f274a62,25.299999237060547,13,0.0015609990393852064,25.359384830181416,25.304000854492188,25.393999099731445,23.43853845963111,1.7036153628275945,0.21723076643852088
c44f1e3a-9098-4527-ad01-5b325f274a62,28.600000381469727,8,0.0009606147934678194,28.63587498664856,28.606000900268555,28.694000244140625,21.790750205516815,6.573874965310097,0.27125000208616257
c44f1e3a-9098-4527-ad01-5b325f274a62,56.599998474121094,2,0.00024015369836695484,56.67299842834473,56.65599822998047,56.689998626708984,56.51849937438965,0.0,0.15450000017881393
c44f1e3a-9098-4527-ad01-5b325f274a62,49.20000076293945,1,0.00012007684918347742,49.20899963378906,49.20899963378906,49.20899963378906,48.91699981689453,0.0,0.2919999957084656
c44f1e3a-9098-4527-ad01-5b325f274a62,42.599998474121094,3,0.00036023054755043225,42.641666412353516,42.62300109863281,42.6609992980957,42.50033315022787,0.0,0.1413333316644033
c44f1e3a-9098-4527-ad01-5b325f274a62,18.399999618530273,10,0.0012007684918347744,18.443499946594237,18.405000686645508,18.496000289916992,17.430300426483154,0.6703000068664551,0.34290000051259995
c44f1e3a-9098-4527-ad01-5b325f274a62,64.19999694824219,4,0.0004803073967339097,64.25349998474121,64.23699951171875,64.26899719238281,48.6904993057251,15.248000144958496,0.3150000013411045
c44f1e3a-9098-4527-ad01-5b325f274a62,36.0,6,0.0007204610951008645,36.05400021870931,36.00699996948242,36.097999572753906,34.50699933369955,1.2228333155314128,0.3241666654745738
c44f1e3a-9098-4527-ad01-5b325f274a62,38.599998474121094,3,0.00036023054755043225,38.663665771484375,38.65800094604492,38.66999816894531,32.875999450683594,5.497666676839192,0.29000000407298404
c44f1e3a-9098-4527-ad01-5b325f274a62,23.600000381469727,10,0.0012007684918347744,23.655899810791016,23.601999282836914,23.69700050354004,19.404900225996972,3.9259000778198243,0.325100003182888
c44f1e3a-9098-4527-ad01-5b325f274a62,31.899999618530273,11,0.0013208453410182516,31.940636374733664,31.908000946044922,31.990999221801758,27.907181826504793,3.697818237272176,0.3356363664973866
c44f1e3a-9098-4527-ad01-5b325f274a62,38.5,4,0.0004803073967339097,38.541500091552734,38.50699996948242,38.58300018310547,36.44999980926514,1.8342499732971191,0.25724999979138374
c44f1e3a-9098-4527-ad01-5b325f274a62,37.400001525878906,2,0.00024015369836695484,37.43899917602539,37.40599822998047,37.47200012207031,37.12200164794922,0.0,0.31700000911951065
c44f1e3a-9098-4527-ad01-5b325f274a62,61.70000076293945,1,0.00012007684918347742,61.77399826049805,61.77399826049805,61.77399826049805,61.5629997253418,0.0,0.210999995470047
c44f1e3a-9098-4527-ad01-5b325f274a62,44.0,3,0.00036023054755043225,44.023999532063804,44.00899887084961,44.03300094604492,30.682665983835857,13.08633295694987,0.2549999952316284
c44f1e3a-9098-4527-ad01-5b325f274a62,61.400001525878906,1,0.00012007684918347742,61.49800109863281,61.49800109863281,61.49800109863281,61.33700180053711,0.0,0.16099999845027924
c44f1e3a-9098-4527-ad01-5b325f274a62,43.70000076293945,3,0.00036023054755043225,43.721666971842446,43.70100021362305,43.75,38.03766632080078,5.396999994913737,0.28700000544389087
c44f1e3a-9098-4527-ad01-5b325f274a62,48.099998474121094,4,0.0004803073967339097,48.17400074005127,48.14799880981445,48.19900131225586,47.844499588012695,0.0,0.3295000046491623
c44f1e3a-9098-4527-ad01-5b325f274a62,46.79999923706055,3,0.00036023054755043225,46.829332987467446,46.821998596191406,46.8390007019043,40.89966646830241,5.641666680574417,0.2880000074704488
c44f1e3a-9098-4527-ad01-5b325f274a62,48.79999923706055,2,0.00024015369836695484,48.83500099182129,48.83300018310547,48.83700180053711,48.64500045776367,0.0,0.1899999938905239
c44f1e3a-9098-4527-ad01-5b325f274a62,32.79999923706055,5,0.0006003842459173872,32.857000732421874,32.819000244140625,32.882999420166016,22.62279987335205,9.958400256931782,0.2758000001311302
c44f1e3a-9098-4527-ad01-5b325f274a62,54.5,3,0.00036023054755043225,54.54066721598307,54.500999450683594,54.59600067138672,53.919334411621094,0.4556666612625122,0.16566666960716248
c44f1e3a-9098-4527-ad01-5b325f274a62,59.900001525878906,1,0.00012007684918347742,59.99599838256836,59.99599838256836,59.99599838256836,59.854000091552734,0.0,0.1420000046491623
