run_id,dimension_name,dimension_value,member_count,avg_score,min_score,max_score,p50,p90,p99,avg_hcc_score,avg_rxc_score,avg_demographic_score
82b745ea-4d9c-4417-b697-47828e7df81c,model,Infant,345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b745ea-4d9c-4417-b697-47828e7df81c,age_band,60-64,487,16.664314185722407,0.2160000056028366,65.98500061035156,14.336000442504883,36.15800094604492,55.037437438964844,14.762486645083653,1.552587265274975,0.3492402471678458
82b745ea-4d9c-4417-b697-47828e7df81c,age_band,30-39,909,15.041231019694944,0.06199999898672104,71.62899780273438,11.85200023651123,32.271202087402344,55.51744079589844,13.19410011150574,1.6513762383325266,0.19575467568026125
82b745ea-4d9c-4417-b697-47828e7df81c,enrollment_months,4,682,15.96079912681209,0.0,74.61599731445312,12.090499877929688,35.33150100708008,61.192691802978516,14.397829951560043,1.3110469263538587,0.25192228772423486
82b745ea-4d9c-4417-b697-47828e7df81c,enrollment_months,3,683,15.233489054112011,0.0,93.1259994506836,11.902999877929688,34.791603088378906,63.076560974121094,14.001077609957573,0.9859634036004631,0.24644802404924857
82b745ea-4d9c-4417-b697-47828e7df81c,hcc_count_band,0,770,0.894663639144077,0.0,24.509000778198242,0.22499999403953552,0.5170000195503235,21.609479904174805,0.0,0.6604467479729808,0.23421688355602227
82b745ea-4d9c-4417-b697-47828e7df81c,enrollment_months,12,672,14.879401808016977,0.0,95.0260009765625,10.98699951171875,35.30010223388672,59.08218002319336,13.3369255973514,1.3021294647561652,0.24034672717209019
82b745ea-4d9c-4417-b697-47828e7df81c,enrollment_months,11,691,14.373059346042735,0.0,100.50900268554688,9.92300033569336,35.428001403808594,60.860801696777344,12.938431262139732,1.2004775683868638,0.2341505074186194
82b745ea-4d9c-4417-b697-47828e7df81c,age_band,65+,2230,15.330280714779423,0.2160000056028366,86.81099700927734,12.245000839233398,33.64899826049805,56.39632797241211,13.308270396983811,1.6690399143694494,0.3529704048895515
82b745ea-4d9c-4417-b697-47828e7df81c,age_band,50-59,900,15.85956001288361,0.16200000047683716,77.60800170898438,12.779999732971191,35.00699996948242,53.71744918823242,14.039760014481015,1.4964066678451167,0.32339333542519144
82b745ea-4d9c-4417-b697-47828e7df81c,metal_level,Bronze,2094,14.608448447077869,0.0,133.97300720214844,10.954000473022461,33.6150016784668,59.255699157714844,13.439399241792694,1.025040600046786,0.14400859559604182
82b745ea-4d9c-4417-b697-47828e7df81c,enrollment_months,2,712,16.939935414089163,0.0,81.37000274658203,13.731500625610352,35.495399475097656,60.59939956665039,15.415896044018563,1.278500000988081,0.24553932657653696
82b745ea-4d9c-4417-b697-47828e7df81c,age_band,18-29,1117,15.739487932953272,0.04800000041723251,125.37300109863281,11.305000305175781,36.54280090332031,63.17848205566406,14.613821868380347,0.9803822709509274,0.1452837964334761
82b745ea-4d9c-4417-b697-47828e7df81c,hcc_count_band,1,1579,6.9615231295027185,0.0,53.391998291015625,4.500999927520752,18.03740119934082,33.17858123779297,5.7879119617646255,0.9342178641626773,0.23939328799242457
82b745ea-4d9c-4417-b697-47828e7df81c,model,Child,1721,18.12127601500343,0.03400000184774399,133.97300720214844,13.26099967956543,43.301998138427734,79.42959594726562,17.97375947660845,0.0,0.14751655978996486
82b745ea-4d9c-4417-b697-47828e7df81c,enrollment_months,8,759,14.273885330948513,0.0,71.10299682617188,10.670999526977539,33.41859817504883,57.1427001953125,12.954801048371788,1.077998681541174,0.24108563978053207
82b745ea-4d9c-4417-b697-47828e7df81c,metal_level,Silver,2077,14.957791048719525,0.0,95.0260009765625,11.1850004196167,34.62459945678711,60.6492805480957,13.471478580481511,1.281123239437605,0.20518921468125323
82b745ea-4d9c-4417-b697-47828e7df81c,metal_level,Gold,2065,15.41814092510982,0.0,100.50900268554688,11.996999740600586,35.71820068359375,60.87384033203125,14.05834382714176,1.0916377840838767,0.2681593253017915
82b745ea-4d9c-4417-b697-47828e7df81c,enrollment_months,10,703,15.027731137448235,0.0,71.61599731445312,11.8100004196167,34.796600341796875,56.637359619140625,13.477520648983557,1.3058278789243014,0.2443826467985788
82b745ea-4d9c-4417-b697-47828e7df81c,age_band,40-49,874,15.872616712847892,0.08699999749660492,76.30999755859375,12.38800048828125,35.423500061035156,54.13877868652344,14.105453069660667,1.5055286032691155,0.2616350134446774
82b745ea-4d9c-4417-b697-47828e7df81c,has_rxc,Yes,1174,23.56679641365294,0.22499999403953552,86.81099700927734,21.618999481201172,45.027198791503906,63.869781494140625,14.988762331507733,8.29374361571299,0.2842904610632327
82b745ea-4d9c-4417-b697-47828e7df81c,metal_level,Platinum,2075,16.5314048152013,0.0,125.37300109863281,12.642999649047852,37.57939910888672,65.35055541992188,14.885757596977504,1.289298793206732,0.3563484347512923
82b745ea-4d9c-4417-b697-47828e7df81c,enrollment_months,9,637,15.23016329038321,0.0,133.97300720214844,10.911999702453613,36.26980209350586,65.27708435058594,13.788486671006801,1.2021507093539605,0.239525903642084
82b745ea-4d9c-4417-b697-47828e7df81c,enrollment_months,7,656,14.891653979072212,0.0,104.5530014038086,10.206000328063965,34.983001708984375,68.69715118408203,13.393326204275803,1.2518536592720122,0.24647408662500178
82b745ea-4d9c-4417-b697-47828e7df81c,enrollment_months,5,689,14.352551532695704,0.0,89.37699890136719,11.045999526977539,32.46179962158203,53.8732795715332,13.123927441126895,0.9931741676283852,0.2354499284388884
82b745ea-4d9c-4417-b697-47828e7df81c,enrollment_months,6,717,14.153043239799587,0.0,125.37300109863281,10.256999969482422,32.48099899291992,63.55923843383789,12.8109776948993,1.0935104594590608,0.24855509149936786
82b745ea-4d9c-4417-b697-47828e7df81c,age_band,0-17,1794,14.546680055309498,0.0,133.97300720214844,8.779500007629395,38.198001861572266,74.2607421875,14.433104813302407,0.0,0.11357525039626204
82b745ea-4d9c-4417-b697-47828e7df81c,gender,M,4183,15.482186471572724,0.0,133.97300720214844,11.946999549865723,34.9651985168457,61.822601318359375,14.092425549211804,1.1692070296341912,0.22055390695016008
82b745ea-4d9c-4417-b697-47828e7df81c,hcc_count_band,3+,4093,22.803523093693173,0.0,133.97300720214844,20.200000762939453,43.06119918823242,68.2816390991211,21.212271694675536,1.3457461497874967,0.24550525359891312
82b745ea-4d9c-4417-b697-47828e7df81c,model,Adult,6245,15.470269501432359,0.04800000041723251,86.81099700927734,12.20199966430664,34.24100112915039,55.600399017333984,13.628174536670443,1.5591441160683828,0.28295084187825076
82b745ea-4d9c-4417-b697-47828e7df81c,enrollment_months,1,710,19.17081971952403,0.0,90.2490005493164,16.09149932861328,39.488800048828125,64.32403564453125,17.852408441859232,1.0745450622493953,0.24386619778586105
82b745ea-4d9c-4417-b697-47828e7df81c,gender,F,4128,15.270485234417945,0.0,101.78199768066406,11.638999938964844,35.74420166015625,60.87868881225586,13.830468500096192,1.1739491278796579,0.2660675906384898
82b745ea-4d9c-4417-b697-47828e7df81c,hcc_count_band,2,1869,12.189723387990425,0.0,71.62899780273438,10.029999732971191,25.50459861755371,44.82699966430664,10.743632427403288,1.201199577482484,0.24489138676815328
82b745ea-4d9c-4417-b697-47828e7df81c,has_rxc,No,7137,14.029862697020798,0.0,133.97300720214844,10.581000328063965,32.60540008544922,61.049720764160156,13.79346827288216,0.0,0.23639442421745416
