run_id,score_bucket,member_count,pct_members,avg_score,min_score,max_score,avg_hcc_score,avg_rxc_score,avg_demographic_score
f5b70deb-3115-40e8-8418-17ae26b4df23,13.0,30,0.0036023054755043226,13.047966575622558,13.002333641052246,13.093999862670898,11.338488900661469,1.4290333012739818,0.2804444449643294
f5b70deb-3115-40e8-8418-17ae26b4df23,33.400001525878906,9,0.001080691642651297,33.439147525363495,33.40399932861328,33.487998962402344,27.400000254313152,5.760777770645088,0.2783703688118193
f5b70deb-3115-40e8-8418-17ae26b4df23,9.699999809265137,26,0.003121998078770413,9.75816664328942,9.711000442504883,9.79699993133545,9.066461563110352,0.47473076444405776,0.216974359865372
f5b70deb-3115-40e8-8418-17ae26b4df23,15.699999809265137,21,0.002521613832853026,15.747111138843355,15.706000328063965,15.79699993133545,13.432111092976161,2.0419047560010637,0.27309523664769675
f5b70deb-3115-40e8-8418-17ae26b4df23,29.700000762939453,5,0.0006003842459173872,29.745000076293945,29.711000442504883,29.790000915527344,22.29000015258789,7.082800197601318,0.3722000002861023
f5b70deb-3115-40e8-8418-17ae26b4df23,46.099998474121094,3,0.00036023054755043225,46.141666412353516,46.106998443603516,46.17399978637695,38.35099983215332,7.582666397094727,0.20799999932448068
f5b70deb-3115-40e8-8418-17ae26b4df23,43.20000076293945,5,0.0006003842459173872,43.239000701904295,43.207000732421875,43.284000396728516,40.503000259399414,2.356800079345703,0.37919999957084655
f5b70deb-3115-40e8-8418-17ae26b4df23,0.20000000298023224,235,0.028218059558117195,0.2488000013092731,0.20100000500679016,0.2913333475589752,0.0052737589529220094,0.0007404255106094036,0.24278581697256008
f5b70deb-3115-40e8-8418-17ae26b4df23,5.599999904632568,23,0.002761767531219981,5.646449254906696,5.605000019073486,5.697999954223633,5.310840575591378,0.10760869150576384,0.22800000190086986
f5b70deb-3115-40e8-8418-17ae26b4df23,20.100000381469727,17,0.002041306436119116,20.150686264038086,20.104000091552734,20.18899917602539,17.61364689995261,2.266411804539316,0.2706274501979351
f5b70deb-3115-40e8-8418-17ae26b4df23,0.5,66,0.00792507204610951,0.5250656496394764,0.5009999871253967,0.5979999899864197,0.12199494965148694,0.011363636363636364,0.3917070632292466
f5b70deb-3115-40e8-8418-17ae26b4df23,16.0,15,0.0018011527377521613,16.044555536905925,16.003999710083008,16.094999313354492,15.002133401234945,0.8172000249226888,0.22522221704324086
f5b70deb-3115-40e8-8418-17ae26b4df23,27.0,13,0.0015609990393852064,27.042205223670372,27.006000518798828,27.09000015258789,26.619923224815956,0.12876923267657941,0.29351282263031375
f5b70deb-3115-40e8-8418-17ae26b4df23,8.300000190734863,17,0.002041306436119116,8.354137364555807,8.305000305175781,8.397000312805176,7.188764751834028,0.9451764892129337,0.22019607486093745
f5b70deb-3115-40e8-8418-17ae26b4df23,18.799999237060547,9,0.001080691642651297,18.842481825086807,18.802000045776367,18.895334243774414,15.179666916529337,3.3571110831366644,0.30570370455582935
f5b70deb-3115-40e8-8418-17ae26b4df23,43.099998474121094,4,0.0004803073967339097,43.140666007995605,43.119998931884766,43.16999816894531,42.57883262634277,0.32850000262260437,0.23333333618938923
f5b70deb-3115-40e8-8418-17ae26b4df23,13.399999618530273,34,0.004082612872238232,13.451392145717845,13.406000137329102,13.491999626159668,12.664960720959831,0.528794115080553,0.25763725511291447
