run_id,score_bucket,member_count,pct_members,avg_score,min_score,max_score,avg_hcc_score,avg_rxc_score,avg_demographic_score
033014ea-1105-48c4-b61e-12d005165b17,25.5,13,0.0015641920346528696,25.537769317626953,25.514999389648438,25.570999145507812,23.60392297231234,1.645153779249925,0.2886923115987044
033014ea-1105-48c4-b61e-12d005165b17,31.5,12,0.0014438695704488027,31.54550011952718,31.51099967956543,31.582000732421875,28.663166284561157,2.656083345413208,0.22625000091890493
033014ea-1105-48c4-b61e-12d005165b17,59.20000076293945,4,0.0004812898568162676,59.25425052642822,59.22100067138672,59.2760009765625,59.10049915313721,0.0,0.1537500023841858
033014ea-1105-48c4-b61e-12d005165b17,25.100000381469727,16,0.0019251594272650704,25.159250020980835,25.10700035095215,25.197999954223633,21.205187488347292,3.691687524318695,0.2623749957419932
033014ea-1105-48c4-b61e-12d005165b17,15.199999809265137,21,0.0025267717482854047,15.240809440612793,15.206000328063965,15.288999557495117,14.42685722169422,0.5492857126962571,0.2646666697802998
033014ea-1105-48c4-b61e-12d005165b17,33.599998474121094,12,0.0014438695704488027,33.64549986521403,33.60300064086914,33.696998596191406,23.02508322397868,10.328166584173838,0.2922499968359868
033014ea-1105-48c4-b61e-12d005165b17,29.200000762939453,12,0.0014438695704488027,29.2603333791097,29.20400047302246,29.298999786376953,29.037750085194904,0.0,0.22258332992593446
033014ea-1105-48c4-b61e-12d005165b17,11.399999618530273,20,0.002406449284081338,11.446999979019164,11.401000022888184,11.496999740600586,11.139950037002563,0.08094999939203262,0.2260999981313944
033014ea-1105-48c4-b61e-12d005165b17,15.600000381469727,22,0.0026470942124894718,15.649909149516713,15.605999946594238,15.694999694824219,15.30195461619984,0.06899999759413979,0.278954550285231
033014ea-1105-48c4-b61e-12d005165b17,19.399999618530273,20,0.002406449284081338,19.452349948883057,19.4060001373291,19.496999740600586,17.778449881076813,1.4393500208854675,0.23455000184476377
033014ea-1105-48c4-b61e-12d005165b17,25.700000762939453,11,0.0013235471062447359,25.741363525390625,25.70599937438965,25.788000106811523,22.343636339361016,3.168636343695901,0.22909091413021088
033014ea-1105-48c4-b61e-12d005165b17,17.200000762939453,11,0.0013235471062447359,17.248090917413887,17.21299934387207,17.298999786376953,16.841727430170234,0.15390909056771884,0.2524545463648709
033014ea-1105-48c4-b61e-12d005165b17,6.699999809265137,23,0.002767416676693539,6.760086951048478,6.7129998207092285,6.794000148773193,5.804782660111137,0.7016087096670399,0.2536956554521685
033014ea-1105-48c4-b61e-12d005165b17,7.199999809265137,25,0.0030080616051016726,7.253799991607666,7.206999778747559,7.297999858856201,6.747120018005371,0.2734000015258789,0.2332800018787384
033014ea-1105-48c4-b61e-12d005165b17,29.600000381469727,15,0.0018048369630610035,29.645933532714842,29.60700035095215,29.698999404907227,28.008400217692056,1.4459999804695447,0.19153333604335784
033014ea-1105-48c4-b61e-12d005165b17,37.099998474121094,8,0.0009625797136325352,37.14975023269653,37.1150016784668,37.194000244140625,35.467000007629395,1.3232499808073044,0.3594999983906746
033014ea-1105-48c4-b61e-12d005165b17,22.399999618530273,15,0.0018048369630610035,22.454866790771483,22.402000427246094,22.493000030517578,19.699866676330565,2.494799995422363,0.2602000003059705
033014ea-1105-48c4-b61e-12d005165b17,40.900001525878906,9,0.0010829021778366022,40.949444664849175,40.91600036621094,40.99700164794922,39.94666629367404,0.7876666916741265,0.21511110994550917
033014ea-1105-48c4-b61e-12d005165b17,30.200000762939453,7,0.0008422572494284683,30.253714152744838,30.20800018310547,30.298999786376953,27.054857390267507,2.9094285454068864,0.2894285704408373
033014ea-1105-48c4-b61e-12d005165b17,1.399999976158142,32,0.003850318854530141,1.4509687535464764,1.4010000228881836,1.496000051498413,1.153062503784895,0.07837500050663948,0.21953124832361937
033014ea-1105-48c4-b61e-12d005165b17,4.199999809265137,26,0.003128384069305739,4.246653850261982,4.199999809265137,4.290999889373779,3.936538448700538,0.06442307537564865,0.2456923069862219
033014ea-1105-48c4-b61e-12d005165b17,10.5,22,0.0026470942124894718,10.555318182164973,10.505999565124512,10.595999717712402,9.84077274799347,0.4522727338427847,0.2622727274217389
033014ea-1105-48c4-b61e-12d005165b17,40.20000076293945,3,0.0003609673926122007,40.25600051879883,40.2140007019043,40.29100036621094,34.54700024922689,5.497666676839192,0.2113333394130071
033014ea-1105-48c4-b61e-12d005165b17,67.0999984741211,1,0.0001203224642040669,67.18800354003906,67.18800354003906,67.18800354003906,65.49700164794922,1.5740000009536743,0.11699999868869781
033014ea-1105-48c4-b61e-12d005165b17,27.799999237060547,16,0.0019251594272650704,27.852437376976013,27.80299949645996,27.893999099731445,27.45325016975403,0.174625001847744,0.22456249734386802
033014ea-1105-48c4-b61e-12d005165b17,19.0,18,0.0021658043556732043,19.04988892873128,19.0049991607666,19.099000930786133,17.231277863184612,1.5467777450879414,0.2718333357738124
033014ea-1105-48c4-b61e-12d005165b17,13.800000190734863,23,0.002767416676693539,13.844391283781633,13.803999900817871,13.895999908447266,13.52647822836171,0.05943478190380594,0.2584782615303993
033014ea-1105-48c4-b61e-12d005165b17,35.900001525878906,5,0.0006016123210203345,35.96580047607422,35.946998596191406,35.98699951171875,32.361599349975585,3.3329999476671217,0.27120000422000884
033014ea-1105-48c4-b61e-12d005165b17,29.5,12,0.0014438695704488027,29.547416528065998,29.517000198364258,29.584999084472656,26.879583408435185,2.3829166094462075,0.284916665405035
033014ea-1105-48c4-b61e-12d005165b17,45.900001525878906,2,0.0002406449284081338,45.94650077819824,45.94499969482422,45.948001861572266,45.61800003051758,0.0,0.32850000262260437
033014ea-1105-48c4-b61e-12d005165b17,14.899999618530273,14,0.0016845144988569367,14.948857171194893,14.906000137329102,14.998000144958496,14.030571256365095,0.6020714326628617,0.31621428738747326
033014ea-1105-48c4-b61e-12d005165b17,21.899999618530273,14,0.0016845144988569367,21.956785883222306,21.91200065612793,21.99799919128418,21.6068571635655,0.1254285712327276,0.22450000260557448
033014ea-1105-48c4-b61e-12d005165b17,20.200000762939453,28,0.0033690289977138734,20.24439287185669,20.200000762939453,20.29599952697754,19.146392822265625,0.8347143275397164,0.2632857140685831
033014ea-1105-48c4-b61e-12d005165b17,23.0,15,0.0018048369630610035,23.04753328959147,23.000999450683594,23.083999633789062,22.78633346557617,0.0,0.2612000028292338
033014ea-1105-48c4-b61e-12d005165b17,3.0,30,0.003609673926122007,3.046199981371562,3.0,3.0920000076293945,2.6735666751861573,0.09330000082651774,0.2793333341677984
033014ea-1105-48c4-b61e-12d005165b17,40.5,3,0.0003609673926122007,40.570334116617836,40.553001403808594,40.590999603271484,26.701000531514484,13.587999979654947,0.2813333446780841
033014ea-1105-48c4-b61e-12d005165b17,8.899999618530273,24,0.0028877391408976055,8.947625041007996,8.904000282287598,8.993000030517578,8.312750140825907,0.37866667782266933,0.25620833442856866
033014ea-1105-48c4-b61e-12d005165b17,21.399999618530273,12,0.0014438695704488027,21.45775016148885,21.402000427246094,21.49799919128418,18.07016670703888,3.1077499787012735,0.27983333542943
