run_id,hcc_code,member_count,prevalence,avg_score_contribution,total_score_contribution
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC063,180,0.02165804355673204,1.4529555555555558,261.53200000000004
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC154,149,0.017928047166405968,5.478100671140939,816.2369999999999
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC218,180,0.02165804355673204,21.59285555555556,3886.714000000001
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC146,163,0.019612561665262904,1.2230490797546014,199.35700000000003
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC184,173,0.020815786307303574,23.72986127167631,4105.266000000001
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC002,158,0.01901094934424257,10.256094936708859,1620.4629999999997
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC234,131,0.015762242810732765,4.858664122137403,636.4849999999999
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC103,169,0.020334496450487308,0.5840591715976331,98.70599999999999
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC012,165,0.019853206593671038,2.8050545454545457,462.83400000000006
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC212,108,0.012994826134039225,0.1170648148148148,12.642999999999999
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC203,152,0.018289014559018168,1.7155592105263158,260.765
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC042,173,0.020815786307303574,12.091739884393059,2091.870999999999
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC011,149,0.017928047166405968,3.6886912751677845,549.6149999999999
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC046,182,0.021898688485140174,4.84187912087912,881.2219999999998
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC036,170,0.020454818914691374,1.237823529411765,210.43000000000006
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC096,155,0.018649981951630368,8.890129032258061,1377.9699999999996
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC023,181,0.021778366020936107,12.444325966850833,2252.4230000000007
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC219,154,0.0185296594874263,2.456701298701299,378.33200000000005
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC045,145,0.0174467573095897,4.567420689655173,662.2760000000001
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC120,148,0.0178077247022019,1.17027027027027,173.2
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC150,167,0.02009385152207917,3.6035149700598805,601.787
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC145,173,0.020815786307303574,10.651138728323701,1842.6470000000004
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC112,172,0.020695463843099508,1.1906860465116278,204.79799999999997
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC158,181,0.021778366020936107,11.534546961325965,2087.7529999999997
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC223,143,0.017206112381181568,17.51241258741259,2504.2750000000005
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC008,159,0.019131271808446638,24.771515723270436,3938.6709999999994
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC037_2,122,0.014679340632896162,0.5272622950819671,64.32599999999998
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC121,162,0.019492239201058838,9.841833333333335,1594.3770000000004
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC137,37,0.004451931175550475,3.420297297297297,126.55099999999999
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC102,156,0.018770304415834438,1.2452371794871795,194.257
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC111,146,0.017567079773793768,12.881554794520547,1880.7069999999999
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC037_1,156,0.018770304415834438,0.7661217948717948,119.51499999999999
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC113,160,0.019251594272650704,0.46921875,75.075
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC211,85,0.010227409457345687,0.4595882352941177,39.065000000000005
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC013,167,0.02009385152207917,0.8531856287425149,142.482
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC057,179,0.021537721092527974,0.44441899441340793,79.55100000000002
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC004,158,0.01901094934424257,8.6633164556962,1368.8039999999999
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC035_2,176,0.021176753699915774,4.135335227272727,727.819
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC048,155,0.018649981951630368,2.260258064516129,350.34000000000003
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC001,176,0.021176753699915774,1.7752613636363639,312.446
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC075,305,0.036698351582240406,2.323252459016394,708.5920000000001
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC156,155,0.018649981951630368,9.680761290322584,1500.5180000000005
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC131,133,0.016002887739140898,5.309142857142857,706.116
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC110,134,0.016123210203344965,4.632902985074627,620.809
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC034,154,0.0185296594874263,7.03975324675325,1084.1220000000005
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC159,179,0.021537721092527974,17.171553072625695,3073.7079999999996
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC087_2,166,0.019973529057875104,2.2880602409638553,379.818
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC161_2,29,0.00348935146191794,0.23396551724137934,6.785000000000001
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC087_1,190,0.02286126819877271,2.5727157894736843,488.81600000000003
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC054,122,0.014679340632896162,9.002491803278687,1098.3039999999999
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC226,155,0.018649981951630368,6.814587096774192,1056.2609999999997
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC041,158,0.01901094934424257,18.228917721518986,2880.169
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC097,136,0.016363855131753098,1.077764705882353,146.576
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC006,329,0.03958609072313801,9.439705167173251,3105.6629999999996
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC138,34,0.0040909637829382745,0.9760588235294118,33.186
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC018,182,0.021898688485140174,7.132604395604397,1298.1340000000002
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC174,151,0.0181686920948141,1.1868675496688739,179.21699999999996
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC254,120,0.014438695704488028,1.333275,159.993
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC132,122,0.014679340632896162,4.040139344262294,492.89699999999993
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC123,160,0.019251594272650704,5.406774999999999,865.0839999999998
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC055,128,0.015401275418120563,4.5195781250000024,578.5060000000003
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC139,41,0.004933221032366743,0.4934146341463414,20.229999999999997
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC035_1,153,0.018409337023222234,7.679143790849673,1174.9089999999999
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC118,170,0.020454818914691374,3.7723470588235295,641.299
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC149,158,0.01901094934424257,1.989481012658228,314.338
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC162,168,0.020214173986283238,1.5557559523809525,261.367
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC056,152,0.018289014559018168,1.9742894736842105,300.092
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC135,195,0.023462880519793044,10.389605128205124,2025.9729999999993
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC094,174,0.02093610877150764,2.145775862068966,373.36500000000007
033014ea-1105-48c4-b61e-12d005165b17,HHS_HCC010,162,0.019492239201058838,5.958623456790122,965.2969999999998
